iter,bad_orientation,base_height,total_falls,rolling50_falls,mean_reward,mean_episode_length,terrain_levels
1450,113.5000,0.0000,113.5000,113.1867,-0.5200,34.1700,0.0000
1451,112.2500,0.0000,112.2500,113.1950,-0.3900,37.8300,0.0000
1452,113.2500,0.0000,113.2500,112.8042,-0.4300,36.0900,0.0000
1453,111.5417,0.0000,111.5417,112.5367,-0.6700,34.5700,0.0000
1454,122.2083,0.0000,122.2083,112.6842,-0.7600,53.4900,0.0000
1455,133.8750,0.0000,133.8750,112.9967,-0.6300,40.2000,0.0000
1456,117.2917,0.0000,117.2917,112.9975,-0.5300,28.0700,0.0000
1457,116.5833,0.0000,116.5833,112.9708,-0.5700,35.7400,0.0000
1458,115.0000,0.0000,115.0000,112.8983,-0.6200,31.8600,0.0000
1459,116.2083,0.0000,116.2083,112.7883,-0.5900,34.3400,0.0000
1460,115.6250,0.0000,115.6250,112.6975,-0.4900,31.5800,0.0000
1461,117.1250,0.0000,117.1250,112.6833,-0.5600,32.5400,0.0000
1462,117.7917,0.0000,117.7917,112.5700,-0.5800,25.7700,0.0000
1463,116.4583,0.0000,116.4583,112.1542,-0.6100,29.9500,0.0000
1464,119.3750,0.0000,119.3750,112.1308,-0.6800,38.6100,0.0000
1465,141.8750,0.0000,141.8750,112.6567,-0.5000,44.1200,0.0000
1466,127.2500,0.0417,127.2917,112.8950,-0.5400,30.5100,0.0000
1467,121.0417,0.0000,121.0417,112.9883,-0.6700,28.7200,0.0000
1468,117.6667,0.0000,117.6667,113.0917,-0.5500,25.4500,0.0000
1469,116.2083,0.0000,116.2083,113.2542,-0.4700,32.7200,0.0000
1470,112.6667,0.0000,112.6667,113.4300,-0.5300,29.0800,0.0000
1471,109.4167,0.0000,109.4167,113.5850,-0.4500,32.7600,0.0000
1472,102.1667,0.0000,102.1667,113.6550,-0.6500,41.3600,0.0000
1473,95.0833,0.0000,95.0833,113.1083,-0.4500,44.4400,0.0000
1474,89.9583,0.0000,89.9583,112.6542,-0.5600,37.6900,0.0000
1475,109.6667,0.0000,109.6667,112.8075,-0.5500,56.2600,0.0000
1476,114.6667,0.0000,114.6667,113.0892,-0.6100,38.6200,0.0000
1477,100.3333,0.0000,100.3333,113.0983,-0.4100,31.8600,0.0000
1478,91.7500,0.0000,91.7500,112.9742,-0.5900,33.9700,0.0000
1479,92.2083,0.0000,92.2083,112.9358,-0.5800,31.4300,0.0000
1480,90.1250,0.0000,90.1250,112.7900,-0.4600,38.6300,0.0000
1481,88.0417,0.0000,88.0417,112.6392,-0.5800,46.4300,0.0000
1482,86.2083,0.0000,86.2083,112.4058,-0.5100,48.1000,0.0000
1483,86.3750,0.0000,86.3750,111.9042,-0.5000,48.3500,0.0000
1484,83.4583,0.0000,83.4583,111.0275,-0.3500,41.7300,0.0000
1485,89.1667,0.0000,89.1667,110.5508,-0.5700,72.4800,0.0000
1486,121.2917,0.0000,121.2917,110.7550,-0.5700,60.0500,0.0000
1487,111.0833,0.0000,111.0833,110.7642,-0.7100,37.5400,0.0000
1488,101.7500,0.0000,101.7500,110.5942,-0.5400,32.8100,0.0000
1489,101.4583,0.0000,101.4583,110.4100,-0.5500,25.8700,0.0000
1490,99.7083,0.0000,99.7083,110.2283,-0.3100,43.8600,0.0000
1491,95.7500,0.0000,95.7500,109.9592,-0.3900,41.7300,0.0000
1492,94.9167,0.0000,94.9167,109.6633,-0.5200,29.4500,0.0000
1493,92.4583,0.0000,92.4583,109.2350,-0.4800,40.4500,0.0000
1494,90.2083,0.0000,90.2083,108.3358,-0.4500,32.3200,0.0000
1495,88.2083,0.0000,88.2083,107.6208,-0.4500,38.1000,0.0000
1496,115.5833,0.0000,115.5833,107.6100,-0.8200,66.7400,0.0000
1497,115.5417,0.0000,115.5417,107.5808,-0.6300,36.1800,0.0000
1498,105.2083,0.0000,105.2083,107.3900,-0.6300,29.1200,0.0000
1499,103.2500,0.0000,103.2500,107.1975,-0.4800,28.6500,0.0000
1500,100.5417,0.0000,100.5417,106.9383,-0.5500,27.9400,0.0000
1501,100.1667,0.0000,100.1667,106.6967,-0.4000,37.8700,0.0000
1502,98.7917,0.0000,98.7917,106.4075,-0.6100,38.8100,0.0000
1503,94.1667,0.0000,94.1667,106.0600,-0.6800,36.6200,0.0000
1504,91.9583,0.0000,91.9583,105.4550,-0.4100,34.8700,0.0000
1505,92.3333,0.0000,92.3333,104.6242,-0.5700,39.0900,0.0000
1506,94.3333,0.0000,94.3333,104.1650,-1.2600,71.6700,0.0000
1507,128.5000,0.0000,128.5000,104.4033,-1.2500,47.8500,0.0000
1508,113.1667,0.0000,113.1667,104.3667,-1.0100,34.0100,0.0000
1509,103.2083,0.0000,103.2083,104.1067,-0.5800,27.6400,0.0000
1510,99.5417,0.0000,99.5417,103.7850,-0.4100,35.4300,0.0000
1511,97.4583,0.0000,97.4583,103.3917,-0.6100,35.3500,0.0000
1512,94.7917,0.0000,94.7917,102.9317,-0.6900,36.0700,0.0000
1513,92.7083,0.0000,92.7083,102.4567,-0.5900,30.6700,0.0000
1514,88.5833,0.0000,88.5833,101.8408,-0.4500,37.5700,0.0000
1515,86.5417,0.0000,86.5417,100.7342,-0.5500,36.0300,0.0000
1516,82.5417,0.0000,82.5417,99.8392,-0.6300,53.1500,0.0000
1517,111.8750,0.0000,111.8750,99.6558,-0.5000,65.0000,0.0000
1518,114.1667,0.0000,114.1667,99.5858,-0.4900,29.2800,0.0000
1519,99.7917,0.0000,99.7917,99.2575,-0.4400,32.1200,0.0000
1520,97.2500,0.0000,97.2500,98.9492,-0.3800,31.2900,0.0000
1521,95.3750,0.0000,95.3750,98.6683,-0.6000,33.8700,0.0000
1522,95.4583,0.0000,95.4583,98.5342,-0.7700,36.1900,0.0000
1523,93.0417,0.0000,93.0417,98.4933,-0.5100,36.2800,0.0000
1524,92.8333,0.0000,92.8333,98.5508,-0.4500,30.3700,0.0000
1525,92.0000,0.0000,92.0000,98.1975,-0.4400,41.1900,0.0000
1526,89.1250,0.0000,89.1250,97.6867,-0.9200,50.0500,0.0000
1527,100.8333,0.0000,100.8333,97.6967,-1.4200,97.6800,0.0000
1528,131.7083,0.0000,131.7083,98.4958,-0.5600,40.5000,0.0000
1529,117.4583,0.0000,117.4583,99.0008,-0.6500,34.8400,0.0000
1530,112.6667,0.0000,112.6667,99.4517,-0.5100,29.5600,0.0000
1531,112.1250,0.0000,112.1250,99.9333,-0.4000,33.3200,0.0000
1532,110.3333,0.0000,110.3333,100.4158,-0.6200,26.6400,0.0000
1533,109.0417,0.0000,109.0417,100.8692,-0.4400,35.1700,0.0000
1534,111.5833,0.0000,111.5833,101.4317,-0.6200,34.9400,0.0000
1535,108.9167,0.0000,108.9167,101.8267,-0.3800,32.5800,0.0000
1536,110.0000,0.0000,110.0000,101.6008,-0.7200,32.5500,0.0000
1537,111.2083,0.0000,111.2083,101.6033,-0.6300,38.6800,0.0000
1538,134.4583,0.0000,134.4583,102.2575,-0.3500,67.2800,0.0000
1539,126.8750,0.0000,126.8750,102.7658,-0.7600,36.1600,0.0000
1540,119.1250,0.0000,119.1250,103.1542,-0.6100,28.4000,0.0000
1541,118.4167,0.0000,118.4167,103.6075,-0.7300,24.5500,0.0000
1542,117.2500,0.0000,117.2500,104.0542,-0.4500,29.4700,0.0000
1543,115.9167,0.0000,115.9167,104.5233,-0.4700,31.8300,0.0000
1544,114.0833,0.0000,114.0833,105.0008,-0.5500,32.1800,0.0000
1545,113.0833,0.0000,113.0833,105.4983,-0.6600,22.6100,0.0000
1546,113.1667,0.0000,113.1667,105.4500,-0.6700,36.0400,0.0000
1547,110.2917,0.0000,110.2917,105.3450,-0.7400,28.8200,0.0000
1548,121.3333,0.0000,121.3333,105.6675,-0.4400,61.2500,0.0000
1549,137.8750,0.0000,137.8750,106.3600,-0.7900,32.9700,0.0000
1550,126.4583,0.0000,126.4583,106.8783,-0.6100,28.9300,0.0000
1551,121.2500,0.0000,121.2500,107.3000,-0.4700,30.0200,0.0000
1552,121.3750,0.0000,121.3750,107.7517,-0.4200,30.0400,0.0000
1553,118.5417,0.0000,118.5417,108.2392,-0.6100,30.2500,0.0000
1554,117.4583,0.0000,117.4583,108.7492,-0.5700,29.1800,0.0000
1555,118.9583,0.0000,118.9583,109.2817,-0.6700,26.5300,0.0000
1556,112.1667,0.0000,112.1667,109.6383,-0.5000,35.8900,0.0000
1557,111.4583,0.0000,111.4583,109.2975,-0.7600,31.4300,0.0000
1558,109.1667,0.0000,109.1667,109.2175,-0.8000,30.3200,0.0000
1559,130.7500,0.0000,130.7500,109.7683,-0.5300,62.1900,0.0000
1560,118.7917,0.0000,118.7917,110.1533,-0.4600,33.7400,0.0000
1561,105.3333,0.0000,105.3333,110.3108,-0.5200,31.5600,0.0000
1562,100.0417,0.0000,100.0417,110.4158,-0.5200,34.0700,0.0000
1563,96.5833,0.0000,96.5833,110.4933,-0.5300,27.2100,0.0000
1564,95.2500,0.0000,95.2500,110.6267,-0.4300,33.8200,0.0000
1565,91.2500,0.0000,91.2500,110.7208,-0.4000,33.4600,0.0000
1566,88.2500,0.0000,88.2500,110.8350,-0.4200,44.0500,0.0000
1567,80.5000,0.0000,80.5000,110.2075,-0.3700,36.3900,0.0000
1568,77.6250,0.0000,77.6250,109.4767,-0.6100,37.8300,0.0000
1569,95.8750,0.0000,95.8750,109.3983,-1.0400,79.6500,0.0000
1570,117.4583,0.0000,117.4583,109.8025,-0.4500,56.3300,0.0000
1571,100.3750,0.0000,100.3750,109.9025,-0.5700,32.2800,0.0000
1572,93.9583,0.0000,93.9583,109.8725,-0.4400,29.5500,0.0000
1573,92.7083,0.0000,92.7083,109.8658,-0.4000,36.4300,0.0000
1574,88.3333,0.0000,88.3333,109.7758,-0.5500,38.4500,0.0000
1575,85.7500,0.0000,85.7500,109.6508,-0.7500,35.1100,0.0000
1576,82.0417,0.0000,82.0417,109.5092,-0.5300,42.0400,0.0000
1577,82.6667,0.0000,82.6667,109.1458,-0.5600,52.6200,0.0000
1578,83.2500,0.0000,83.2500,108.1767,-0.4700,49.2500,0.0000
1579,81.2917,0.0000,81.2917,107.4533,-0.7400,66.6800,0.0000
1580,119.7083,0.0000,119.7083,107.5942,-0.5500,73.6700,0.0000
1581,110.7500,0.0000,110.7500,107.5667,-0.4700,38.2000,0.0000
1582,101.0833,0.0000,101.0833,107.3817,-0.4400,31.4300,0.0000
1583,97.8333,0.0000,97.8333,107.1575,-0.5000,32.5300,0.0000
1584,94.7917,0.0000,94.7917,106.8217,-0.5000,30.5100,0.0000
1585,93.5417,0.0000,93.5417,106.5142,-0.3900,31.3300,0.0000
1586,91.0000,0.0000,91.0000,106.1342,-0.4900,31.7400,0.0000
1587,91.3333,0.0000,91.3333,105.7367,-0.7400,41.1300,0.0000
1588,89.2917,0.0000,89.2917,104.8333,-0.5500,35.1000,0.0000
1589,90.6667,0.0000,90.6667,104.1092,-0.4000,45.5300,0.0000
1590,112.0833,0.0000,112.0833,103.9683,-1.1600,72.3900,0.0000
1591,128.6250,0.0000,128.6250,104.1725,-0.5400,36.0200,0.0000
1592,113.6667,0.0000,113.6667,104.1008,-0.6700,29.0400,0.0000
1593,108.4583,0.0000,108.4583,103.9517,-0.5300,26.3000,0.0000
1594,107.6667,0.0000,107.6667,103.8233,-0.3800,41.7300,0.0000
1595,109.6667,0.0000,109.6667,103.7550,-0.4400,30.7000,0.0000
1596,106.7917,0.0000,106.7917,103.6275,-0.4800,35.1600,0.0000
1597,109.4583,0.0000,109.4583,103.6108,-0.5400,32.6700,0.0000
1598,107.4167,0.0000,107.4167,103.3325,-0.5800,35.9100,0.0000
1599,107.5000,0.0000,107.5000,102.7250,-0.3800,42.1200,0.0000
1600,107.2083,0.0000,107.2083,102.3400,-0.4000,57.7600,0.0000
1601,136.9583,0.0000,136.9583,102.6542,-0.6900,44.1500,0.0000
1602,121.0000,0.0000,121.0000,102.6467,-0.5700,29.2700,0.0000
1603,114.7083,0.0000,114.7083,102.5700,-0.4600,27.9500,0.0000
1604,114.8333,0.0000,114.8333,102.5175,-0.5100,31.2900,0.0000
1605,113.7500,0.0000,113.7500,102.4133,-0.5300,26.9400,0.0000
1606,112.6667,0.0000,112.6667,102.4233,-0.4400,28.5000,0.0000
1607,111.8750,0.0000,111.8750,102.4317,-0.4200,33.4400,0.0000
1608,110.3750,0.0000,110.3750,102.4558,-0.4800,30.6900,0.0000
1609,107.0000,0.0000,107.0000,101.9808,-0.4800,33.2100,0.0000
1610,107.2083,0.0000,107.2083,101.7492,-0.4300,34.0700,0.0000
1611,128.7500,0.0000,128.7500,102.2175,-1.0900,55.2400,0.0000
1612,132.0417,0.0000,132.0417,102.8575,-0.5800,37.3600,0.0000
1613,116.9583,0.0000,116.9583,103.2650,-0.5600,25.2100,0.0000
1614,117.5000,0.0000,117.5000,103.7100,-0.6600,27.1000,0.0000
1615,117.3750,0.0000,117.3750,104.2325,-0.5300,29.3400,0.0000
1616,117.0417,0.0000,117.0417,104.8083,-0.4000,35.7300,0.0000
1617,117.1250,0.0000,117.1250,105.5408,-0.4900,29.0400,0.0000
1618,119.4167,0.0000,119.4167,106.3767,-0.5900,29.8300,0.0000
1619,115.1667,0.0000,115.1667,106.7625,-0.4000,29.5200,0.0000
1620,116.5000,0.0000,116.5000,106.7433,-0.5800,32.0200,0.0000
1621,115.7917,0.0000,115.7917,107.0517,-0.5100,60.1400,0.0000
1622,138.9167,0.0417,138.9584,107.9517,-0.8000,38.2800,0.0000
1623,124.5417,0.0000,124.5417,108.5883,-0.7300,43.6700,0.0000
1624,118.2500,0.0000,118.2500,109.1867,-0.6300,28.0200,0.0000
1625,117.0833,0.0000,117.0833,109.8133,-0.7000,29.4100,0.0000
1626,116.5417,0.0000,116.5417,110.5033,-0.6500,28.7100,0.0000
1627,111.9167,0.0000,111.9167,111.0883,-0.4700,31.9300,0.0000
1628,112.7917,0.0000,112.7917,111.6792,-0.5800,29.5000,0.0000
1629,112.1250,0.0000,112.1250,112.2958,-0.4100,27.1000,0.0000
1630,109.7500,0.0000,109.7500,112.0967,-0.4300,31.4100,0.0000
1631,109.0000,0.0000,109.0000,112.0617,-0.5300,33.9900,0.0000
1632,135.0417,0.0000,135.0417,112.7408,-0.7800,63.2200,0.0000
1633,131.7917,0.0000,131.7917,113.4200,-0.6800,29.5000,0.0000
1634,118.2500,0.0000,118.2500,113.8892,-0.5600,29.4100,0.0000
1635,116.0000,0.0000,116.0000,114.3383,-0.4800,26.0600,0.0000
1636,114.3333,0.0000,114.3333,114.8050,-0.4900,29.3800,0.0000
1637,113.1667,0.0000,113.1667,115.2417,-0.4300,29.5600,0.0000
1638,113.7500,0.0000,113.7500,115.7308,-0.6900,29.1700,0.0000
1639,111.5417,0.0000,111.5417,116.1483,-0.4600,27.3000,0.0000
1640,108.5000,0.0000,108.5000,116.0767,-0.5400,29.9000,0.0000
1641,105.7500,0.0000,105.7500,115.6192,-0.3800,30.4700,0.0000
1642,110.4167,0.0000,110.4167,115.5542,-0.9000,47.4900,0.0000
1643,136.7500,0.0000,136.7500,116.1200,-1.3700,55.5900,0.0000
1644,122.4167,0.0000,122.4167,116.4150,-0.5100,39.2300,0.0000
1645,111.6667,0.0000,111.6667,116.4550,-0.6200,31.1800,0.0000
1646,108.6250,0.0000,108.6250,116.4917,-0.4700,24.0600,0.0000
1647,107.0000,0.0000,107.0000,116.4425,-0.3700,33.1700,0.0000
1648,103.5417,0.0000,103.5417,116.3650,-0.5600,36.4400,0.0000
1649,99.5417,0.0000,99.5417,116.2058,-0.3900,33.4700,0.0000
1650,98.2917,0.0000,98.2917,116.0275,-0.4000,36.5400,0.0000
1651,94.7083,0.0000,94.7083,115.1825,-0.4800,28.3500,0.0000
1652,91.9583,0.0000,91.9583,114.6017,-0.4400,33.0200,0.0000
1653,121.1250,0.0000,121.1250,114.7300,-0.5900,90.4300,0.0000
1654,120.0417,0.0000,120.0417,114.8342,-0.5200,32.3100,0.0000
1655,108.2917,0.0000,108.2917,114.7250,-0.3900,32.9600,0.0000
1656,104.3750,0.0000,104.3750,114.5592,-0.5700,37.5300,0.0000
1657,102.4167,0.0000,102.4167,114.3700,-0.4200,27.8700,0.0000
1658,98.9167,0.0000,98.9167,114.1408,-0.4000,42.2500,0.0000
1659,95.5000,0.0000,95.5000,113.9108,-0.5700,29.1300,0.0000
1660,94.1667,0.0000,94.1667,113.6500,-0.3800,45.0700,0.0000
1661,92.0000,0.0000,92.0000,112.9150,-0.5400,35.4500,0.0000
1662,90.2083,0.0000,90.2083,112.0783,-0.4900,29.2100,0.0000
1663,99.1250,0.0000,99.1250,111.7217,-0.7800,83.8100,0.0000
1664,129.9167,0.0000,129.9167,111.9700,-0.7500,37.8900,0.0000
1665,115.5000,0.0000,115.5000,111.9325,-0.6700,34.1500,0.0000
1666,106.7500,0.0000,106.7500,111.7267,-0.4600,26.0200,0.0000
1667,103.6250,0.0000,103.6250,111.4567,-0.5500,30.4200,0.0000
1668,103.5833,0.0000,103.5833,111.1400,-0.4900,36.2000,0.0000
1669,101.7083,0.0000,101.7083,110.8708,-0.7400,32.8600,0.0000
1670,101.4167,0.0000,101.4167,110.5692,-0.2600,43.7200,0.0000
1671,99.4583,0.0000,99.4583,110.2425,-0.3600,45.3500,0.0000
1672,98.7917,0.0000,98.7917,109.4392,-0.3200,46.2200,0.0000
1673,100.2083,0.0000,100.2083,108.9525,-0.6100,26.2800,0.0000
1674,131.7500,0.0000,131.7500,109.2225,-0.9600,68.5700,0.0000
1675,126.2083,0.0417,126.2500,109.4058,-0.4600,44.5500,0.0000
1676,119.2083,0.0000,119.2083,109.4592,-0.9300,26.1400,0.0000
1677,116.7917,0.0000,116.7917,109.5567,-0.6400,22.2700,0.0000
1678,117.8333,0.0000,117.8333,109.6575,-0.6200,27.2200,0.0000
1679,118.3750,0.0000,118.3750,109.7825,-0.5600,25.6800,0.0000
1680,115.1667,0.0000,115.1667,109.8908,-0.4900,32.3800,0.0000
1681,113.2500,0.0000,113.2500,109.9758,-0.5100,28.6100,0.0000
1682,109.8333,0.0000,109.8333,109.4717,-0.4200,31.6500,0.0000
1683,111.7500,0.0000,111.7500,109.0708,-0.4900,30.3200,0.0000
1684,121.0000,0.0000,121.0000,109.1258,-0.7300,61.4600,0.0000
1685,138.0000,0.0000,138.0000,109.5658,-1.1800,47.5600,0.0000
1686,120.7917,0.0000,120.7917,109.6950,-0.6000,25.6900,0.0000
1687,115.8333,0.0000,115.8333,109.7483,-0.6500,28.1900,0.0000
1688,114.1250,0.0000,114.1250,109.7558,-0.7800,32.5100,0.0000
1689,111.1667,0.0000,111.1667,109.7483,-0.4400,27.6200,0.0000
1690,108.3333,0.0000,108.3333,109.7450,-0.3200,42.2200,0.0000
1691,107.9583,0.0000,107.9583,109.7892,-0.9000,34.9300,0.0000
1692,101.9583,0.0000,101.9583,109.6200,-0.8500,35.7000,0.0000
1693,99.0833,0.0000,99.0833,108.8667,-0.4200,28.7000,0.0000
1694,99.0417,0.0000,99.0417,108.3992,-0.4900,37.6900,0.0000
1695,125.9583,0.0000,125.9583,108.6850,-0.2500,62.1000,0.0000
1696,117.6250,0.0000,117.6250,108.8650,-0.3700,31.9900,0.0000
1697,105.0417,0.0000,105.0417,108.8258,-0.6000,22.0200,0.0000
1698,101.6667,0.0000,101.6667,108.7883,-0.4600,27.9000,0.0000
1699,96.7917,0.0000,96.7917,108.7333,-0.5600,37.6300,0.0000
1700,97.2500,0.0000,97.2500,108.7125,-0.5400,30.0400,0.0000
1701,93.7083,0.0000,93.7083,108.6925,-0.5200,26.4900,0.0000
1702,89.5833,0.0000,89.5833,108.6450,-0.6300,34.2200,0.0000
1703,88.6667,0.0000,88.6667,107.9958,-0.5200,47.3200,0.0000
1704,87.6667,0.0000,87.6667,107.3483,-0.2800,33.5700,0.0000
1705,104.7917,0.0000,104.7917,107.2783,-1.1700,91.3500,0.0000
1706,125.5000,0.0000,125.5000,107.7008,-0.9400,53.4500,0.0000
1707,106.8333,0.0000,106.8333,107.7892,-0.4400,30.4900,0.0000
1708,101.1667,0.0000,101.1667,107.8342,-0.5700,27.1000,0.0000
1709,99.8333,0.0000,99.8333,107.9208,-0.4700,33.1800,0.0000
1710,96.3333,0.0000,96.3333,107.9642,-0.4000,40.3900,0.0000
1711,94.0000,0.0000,94.0000,108.0042,-0.4700,43.9300,0.0000
1712,93.0833,0.0000,93.0833,108.0617,-0.4700,29.4800,0.0000
1713,94.5417,0.0000,94.5417,107.9700,-0.6600,51.7000,0.0000
1714,93.0833,0.0000,93.0833,107.2333,-0.6500,27.6000,0.0000
1715,92.3750,0.0000,92.3750,106.7708,-0.8000,82.1000,0.0000
1716,131.6250,0.0000,131.6250,107.2683,-0.5600,56.7700,0.0000
1717,121.7917,0.0000,121.7917,107.6317,-1.1900,47.6700,0.0000
1718,109.4167,0.0000,109.4167,107.7483,-0.5500,25.0500,0.0000
1719,105.2083,0.0000,105.2083,107.8183,-0.5200,32.0100,0.0000
1720,100.2917,0.0000,100.2917,107.7958,-0.5300,26.0000,0.0000
1721,97.6250,0.0000,97.6250,107.7592,-0.5500,26.3800,0.0000
1722,95.5833,0.0000,95.5833,107.6950,-0.9600,32.2900,0.0000
1723,90.0000,0.0000,90.0000,107.4908,-0.5200,32.3400,0.0000
1724,90.1667,0.0000,90.1667,106.6592,-0.4700,36.7900,0.0000
1725,88.7083,0.0000,88.7083,105.9083,-0.5800,33.2800,0.0000
1726,114.6667,0.0000,114.6667,105.8175,-0.8400,98.3200,0.0000
1727,128.6667,0.0000,128.6667,106.0550,-0.6500,45.1200,0.0000
1728,112.9167,0.0000,112.9167,105.9567,-0.3500,38.6900,0.0000
1729,107.2917,0.0000,107.2917,105.7350,-0.4900,32.4000,0.0000
1730,108.0000,0.0000,108.0000,105.5917,-0.5500,24.5500,0.0000
1731,106.0833,0.0000,106.0833,105.4483,-0.3600,33.3100,0.0000
1732,105.5833,0.0000,105.5833,105.3633,-0.3900,26.8700,0.0000
1733,101.3333,0.0000,101.3333,105.1550,-0.5200,31.2800,0.0000
1734,101.4167,0.0000,101.4167,104.7633,-0.3700,34.9700,0.0000
1735,100.6667,0.0000,100.6667,104.0167,-0.7700,29.8100,0.0000
1736,102.8750,0.0000,102.8750,103.6583,-0.7100,82.0000,0.0000
1737,139.2917,0.0000,139.2917,104.1275,-0.5300,55.2500,0.0000
1738,124.5833,0.0000,124.5833,104.3367,-0.6300,27.6500,0.0000
1739,118.6250,0.0000,118.6250,104.4858,-0.5500,28.5000,0.0000
1740,117.9583,0.0000,117.9583,104.6783,-0.6200,31.1400,0.0000
1741,120.3750,0.0000,120.3750,104.9267,-0.5900,28.2500,0.0000
1742,118.0833,0.0000,118.0833,105.2492,-0.4700,31.3700,0.0000
1743,114.6250,0.0000,114.6250,105.5600,-0.5600,28.3400,0.0000
1744,113.7083,0.0000,113.7083,105.8533,-0.6400,30.9100,0.0000
1745,111.7500,0.0000,111.7500,105.5692,-0.4800,26.9200,0.0000
1746,109.8750,0.0000,109.8750,105.4142,-0.5000,34.9700,0.0000
1747,131.2500,0.0000,131.2500,105.9383,-0.5800,50.4500,0.0000
1748,134.5000,0.0000,134.5000,106.5950,-0.4300,39.8000,0.0000
1749,121.7500,0.0000,121.7500,107.0942,-0.5300,25.0700,0.0000
1750,117.7083,0.0000,117.7083,107.5033,-0.5200,24.7500,0.0000
1751,118.2500,0.0000,118.2500,107.9942,-0.5800,27.9900,0.0000
1752,117.2500,0.0000,117.2500,108.5475,-0.5300,26.3700,0.0000
1753,115.6250,0.0000,115.6250,109.0867,-0.5200,32.3600,0.0000
1754,115.0000,0.0000,115.0000,109.6333,-0.6500,28.5300,0.0000
1755,115.6250,0.0000,115.6250,109.8500,-0.6100,25.0000,0.0000
1756,112.8750,0.0000,112.8750,109.5975,-0.3400,31.7400,0.0000
1757,115.9583,0.0000,115.9583,109.7800,-0.7700,58.3500,0.0000
1758,145.5417,0.0000,145.5417,110.6675,-1.3700,61.1100,0.0000
1759,127.8750,0.0000,127.8750,111.2283,-0.5700,31.9300,0.0000
1760,119.1667,0.0000,119.1667,111.6850,-0.6600,28.7200,0.0000
1761,116.2083,0.0000,116.2083,112.1292,-0.5700,23.9600,0.0000
1762,113.0000,0.0000,113.0000,112.5275,-0.3700,29.4300,0.0000
1763,110.7500,0.0000,110.7500,112.8517,-0.5000,32.9200,0.0000
1764,109.2500,0.0000,109.2500,113.1750,-0.4700,26.3000,0.0000
1765,107.0000,0.0000,107.0000,113.4675,-0.5200,30.4600,0.0000
1766,103.5000,0.0000,103.5000,112.9050,-0.5100,25.8200,0.0000
1767,105.1250,0.0000,105.1250,112.5717,-0.5300,30.6400,0.0000
1768,129.7083,0.0000,129.7083,112.9775,-0.9400,66.2600,0.0000
1769,132.0833,0.0417,132.1250,113.5158,-0.8000,35.6000,0.0000
1770,120.9583,0.0000,120.9583,113.9292,-0.4600,32.2800,0.0000
1771,116.9583,0.0000,116.9583,114.3158,-0.5200,26.6800,0.0000
1772,116.0000,0.0000,116.0000,114.7242,-0.5300,23.6500,0.0000
1773,114.7500,0.0000,114.7500,115.2192,-0.3800,28.0500,0.0000
1774,112.7500,0.0000,112.7500,115.6708,-0.5300,31.4100,0.0000
1775,110.3333,0.0000,110.3333,116.1033,-0.5400,31.0300,0.0000
1776,107.7083,0.0000,107.7083,115.9642,-0.5300,30.1000,0.0000
1777,102.3750,0.0000,102.3750,115.4383,-0.4300,36.0400,0.0000
1778,107.7083,0.0000,107.7083,115.3342,-0.7800,81.5400,0.0000
1779,137.2917,0.0000,137.2917,115.9342,-1.1400,49.0500,0.0000
1780,119.5417,0.0000,119.5417,116.1650,-0.6800,23.3100,0.0000
1781,113.7917,0.0000,113.7917,116.3192,-0.5400,26.7500,0.0000
1782,107.5417,0.0000,107.5417,116.3583,-0.4500,31.9500,0.0000
1783,103.7917,0.0000,103.7917,116.4075,-0.5500,23.1200,0.0000
1784,100.6250,0.0000,100.6250,116.3917,-0.5000,33.7900,0.0000
1785,96.8750,0.0000,96.8750,116.3158,-0.5000,36.6600,0.0000
1786,94.6250,0.0000,94.6250,116.1508,-0.4700,37.9600,0.0000
1787,90.9167,0.0000,90.9167,115.1833,-0.4800,24.4900,0.0000
1788,86.7917,0.0000,86.7917,114.4275,-0.7300,37.8400,0.0000
1789,117.2500,0.0000,117.2500,114.4000,-0.7900,97.0600,0.0000
1790,115.3333,0.0000,115.3333,114.3475,-0.5400,48.6900,0.0000
1791,102.4167,0.0000,102.4167,113.9883,-0.6200,30.7300,0.0000
1792,93.7917,0.0000,93.7917,113.5025,-0.4300,28.3400,0.0000
1793,89.1250,0.0000,89.1250,112.9925,-0.4200,28.7400,0.0000
1794,87.6667,0.0000,87.6667,112.4717,-0.6100,35.0100,0.0000
1795,83.3333,0.0000,83.3333,111.9033,-0.7700,38.3700,0.0000
1796,81.5000,0.0000,81.5000,111.3358,-0.3100,31.1000,0.0000
1797,78.5000,0.0000,78.5000,110.2808,-0.6900,36.2300,0.0000
1798,76.2083,0.0000,76.2083,109.1150,-0.4900,44.6500,0.0000
1799,90.7500,0.0000,90.7500,108.4950,-0.6500,85.1100,0.0000
1800,122.5417,0.0000,122.5417,108.5917,-0.4900,58.8500,0.0000
1801,109.6250,0.0000,109.6250,108.4192,-0.5500,31.0500,0.0000
1802,99.9583,0.0000,99.9583,108.0733,-0.5000,22.4300,0.0000
1803,98.9583,0.0000,98.9583,107.7400,-0.5500,30.3400,0.0000
1804,98.0000,0.0000,98.0000,107.4000,-0.5800,36.6800,0.0000
1805,98.2917,0.0000,98.2917,107.0533,-0.5800,35.0200,0.0000
1806,99.3333,0.0000,99.3333,106.7825,-0.3300,31.2000,0.0000
